"","year","site","variety","tree","branch","rn","1","2","3","4","5","6","7","8","9","10","11","12","AUDPCm"
"192",2016,"gera","7440",1,"top",1,0,0.66,0.66,0.66,0.66,0.98,0.66,0,0,0,0,0,4.28
"193",2016,"gera","7440",2,"bot",1,0,0.57,0.57,0.57,0.57,0.89,0.57,0,0,0,0,0,3.74
"194",2016,"gera","7440",2,"mid",1,0,0.55,0.55,0.55,0.55,0.87,0.55,0.55,0.55,0,0,0,4.72
"195",2016,"gera","7440",2,"top",1,0,0.22,0.22,0.22,0.22,0.54,0.22,0,0,0,0,0,1.64
"196",2016,"gera","7440",3,"bot",1,0,0.87,0.87,0.87,0.8,1.12,0.87,0.87,0,0,0,0,6.27
"197",2016,"gera","7440",3,"mid",1,0,0.47,0.47,0.47,0.47,0.79,0.47,0,0,0,0,0,3.14
"198",2016,"gera","7440",3,"top",1,0,0.66,0.66,0.66,0.66,0.98,0.66,0,0,0,0,0,4.28
"199",2016,"gera","7454",1,"bot",1,0,0,0.16,1.39,1.83461538461539,3.24,0,0,0,0,0,0,6.62461538461539
"200",2016,"gera","7454",1,"mid",1,0,0,0.12,0.49,1.81,2.34,0,0,0,0,0,0,4.76
"201",2016,"gera","7454",1,"top",1,0,0,0,0.56,0.35,1.23,0,0,0,0,0,0,2.14
"202",2016,"gera","7454",2,"bot",1,0,0,1.23,1.23,2.89,1.67693257359924,0,0,0,0,0,0,7.02693257359924
"203",2016,"gera","7454",2,"mid",1,0,0,1.11,1.11,1.02,1.23,0,0,0,0,0,0,4.47
"204",2016,"gera","7454",2,"top",1,0,0,0.56,0.56,0.55,1.32,0,0,0,0,0,0,2.99
"205",2016,"gera","7454",3,"bot",1,0,0,1,0.67,3.8,1.45,0,0,0,0,0,0,6.92
"206",2016,"gera","7454",3,"mid",1,0,0,0.76,0.76,2.54401709401709,1.23,0,0,0,0,0,0,5.29401709401709
"207",2016,"gera","7454",3,"top",1,0,0,0,0,0.91,0.98,0,0,0,0,0,0,1.89
"208",2016,"gera","7487",1,"bot",1,0,0,1,6.47,2.92,8.32,0,0,0,0,0,0,18.71
"209",2016,"gera","7487",1,"mid",1,0,0,0.34,0.71,2.02,2.56,0,0,0,0,0,0,5.63
"210",2016,"gera","7487",1,"top",1,0,0,0,0,0.91,1.43,0,0,0,0,0,0,2.34
"211",2016,"gera","7487",2,"bot",1,0,0.78,1.81,3.04,1.35693257359924,4.89,0.78,0.78,0,0,0,0,13.4369325735992
"212",2016,"gera","7487",2,"mid",1,0,0.87,0.13,1.36,0.91,3.21,0.87,0,0,0,0,0,7.35
"213",2016,"gera","7487",2,"top",1,0,0,0,0,1,1.12,0,0,0,0,0,0,2.12
"214",2016,"gera","7487",3,"bot",1,0,0.98,1,3.71,1.13,5.56,0.98,0.98,0.98,0,0,0,15.32
"215",2016,"gera","7487",3,"mid",1,0,0.45,0.56,0.68,0.91,2.53,0.45,0.45,0.45,0,0,0,6.48
"216",2016,"gera","7487",3,"top",1,0,0,0,0.46,0.66,2.31,0,0,0,0,0,0,3.43
"217",2016,"gera","7514",1,"bot",1,0,0,0.87,0.304615384615386,8,2.15461538461539,0,0,0,0,0,0,11.3292307692308
"218",2016,"gera","7514",1,"mid",1,0,0,0,0.28,2.24,2.13,0,0,0,0,0,0,4.65
"219",2016,"gera","7514",1,"top",1,0,0,0,0,1.11,0.67,0,0,0,0,0,0,1.78
"220",2016,"gera","7514",2,"bot",1,0,0,0.13,1.36,4.57,3.21,0,0,0,0,0,0,9.27
"221",2016,"gera","7514",2,"mid",1,0,0,0,0,2.89,1.34,0,0,0,0,0,0,4.23
"222",2016,"gera","7514",2,"top",1,0,0,0,0,0.8,0.87,0,0,0,0,0,0,1.67
"223",2016,"gera","7514",3,"bot",1,0,1.12,1.04,2.27,5.24,4.12,1.12,0.45,0.78,0,0,0,16.14
"224",2016,"gera","7514",3,"mid",1,0,0,0.67,1.01401709401709,2.21,2.86401709401709,0,0,0,0,0,0,6.75803418803419
"225",2016,"gera","7514",3,"top",1,0,0,0,0,1.99,1.23,0,0,0,0,0,0,3.22
"226",2016,"gera","75227",1,"bot",1,0,0,0.98,1.6,0.33,0.65,0.98,0.98,0.98,0,0,0,6.5
"227",2016,"gera","75227",1,"mid",1,0,0,0,2.39008547008547,0.8,1.12,0,0,0,0,0,0,4.31008547008547
"228",2016,"gera","75227",1,"top",1,0,0,0,0.78,0.66,0.98,0,0,0,0,0,0,2.42
"229",2016,"gera","75227",2,"bot",1,0,0.459999999999999,0.16,4.58,0.91,1.23,0.16,0.16,0.16,0,0,0,7.82
"230",2016,"gera","75227",2,"mid",1,0,0,0,1.12,0.57,0.89,0,0,0,0,0,0,2.58
"231",2016,"gera","75227",2,"top",1,0,0,0,0,0.57,0.89,0,0,0,0,0,0,1.46
"232",2016,"gera","75227",3,"bot",1,0,0.65,0,1.12,0.43,0.75,0,0,0,0,0,0,2.95
"233",2016,"gera","75227",3,"mid",1,0,0.12,0,2.54026862026862,0.55,0.87,0,0,0,0,0,0,4.08026862026862
"234",2016,"gera","75227",3,"top",1,0,0,0,1.12,0.13,0.45,0,0,0,0,0,0,1.7
"235",2016,"gera","754",1,"bot",1,0,0,0.92,0.92,0.92,1.24,0,0,0,0,0,0,4
"236",2016,"gera","754",1,"mid",1,0,0,0.55,0.55,0.55,0.87,0,0,0,0,0,0,2.52
"237",2016,"gera","754",1,"top",1,0,0,0.02,0.02,0.02,0.34,0,0,0,0,0,0,0.4
"238",2016,"gera","754",2,"bot",1,0,0,0,1.44,1.44,1.76,0,0,0,0,0,0,4.64
"239",2016,"gera","754",2,"mid",1,0,0,0,1.04,1.04,1.36,0,0,0,0,0,0,3.44
"240",2016,"gera","754",2,"top",1,0,0,0,0.54,0.54,0.86,0,0,0,0,0,0,1.94
"241",2016,"gera","754",3,"bot",1,0,0,0,0.91,0.91,1.23,0,0,0,0,0,0,3.05
"242",2016,"gera","754",3,"mid",1,0,0,0,0.66,0.66,0.98,0,0,0,0,0,0,2.3
"243",2016,"gera","754",3,"top",1,0,0,0,0.11,0.11,0.43,0,0,0,0,0,0,0.65
"244",2016,"gera","7576",1,"bot",1,0,1.2,0.2,1.43,2.96,3.28,1.2,0,0,0,0,0,10.27
"245",2016,"gera","7576",1,"mid",1,0,0,0,0.01,1.54,1.86,0,0,0,0,0,0,3.41
"246",2016,"gera","7576",1,"top",1,0,0,0,0,1.24,1.56,0,0,0,0,0,0,2.8
"247",2016,"gera","7576",2,"bot",1,0,0.26,3.15,4.38,5.91,6.23,0.26,0.26,0,0,0,0,20.45
"248",2016,"gera","7576",2,"mid",1,0,0,0.87,0.304615384615386,1.83461538461539,2.15461538461539,0,0,0,0,0,0,5.16384615384616
"249",2016,"gera","7576",2,"top",1,0,0,0,0,0.55,0.87,0,0,0,0,0,0,1.42
"250",2016,"gera","7576",3,"bot",1,0,0.12,1,4.47,6,6.32,0.12,0.12,0.12,0,0,0,18.27
"251",2016,"gera","7576",3,"mid",1,0,0.78,1,1.04,2.57,2.89,0.78,0,0,0,0,0,9.06
"252",2016,"gera","7576",3,"top",1,0,0,0,0,0.91,1.23,0,0,0,0,0,0,2.14
"253",2016,"gera","8136",1,"bot",1,0,1.11,4,16.15,17.68,18,1.11,0,0,0,0,0,58.05
"254",2016,"gera","8136",1,"mid",1,0,1.43,4.32,5.55,7.08,7.4,1.43,1.43,0,0,0,0,28.64
"255",2016,"gera","8136",1,"top",1,0,0,0,0.275921855921856,1.80592185592186,2.12592185592186,0,0,0,0,0,0,4.20776556776557
"256",2016,"gera","8136",2,"bot",1,0,0.65,2.77,4,11.68,12,0.65,0.65,0,0,0,0,32.4
"257",2016,"gera","8136",2,"mid",1,0,0.0299999999999994,2.92,4.15,5.68,6,0.0299999999999994,0.0299999999999994,0.0299999999999994,0,0,0,18.87
"258",2016,"gera","8136",2,"top",1,0,0,0,0,0.68,1,0,0,0,0,0,0,1.68
"259",2016,"gera","8136",3,"bot",1,0,0.88,3.77,5,19.11,19.43,0.88,0.88,0.88,0,0,0,50.83
"260",2016,"gera","8136",3,"mid",1,0,1.03,3.92,5.15,6.68,7,1.03,0,0,0,0,0,24.81
"261",2016,"gera","8136",3,"top",1,0,0,0,0,0.68,1,0,0,0,0,0,0,1.68
"262",2016,"gera","L-03",1,"bot",1,0,0.4,2.15,3.38,4.91,5.23,0.4,0.4,0.4,0,0,0,17.27
"263",2016,"gera","L-03",1,"mid",1,0,0.87,0.87,0.47,2,2.32,0.87,0.87,0,0,0,0,8.27
"264",2016,"gera","L-03",1,"top",1,0,0,0,0,0.91,1.23,0,0,0,0,0,0,2.14
"265",2016,"gera","L-03",2,"bot",1,0,1.34,1,4.6,6.13,6.45,1.34,0,0,0,0,0,20.86
"266",2016,"gera","L-03",2,"mid",1,0,0.455270655270654,3.34527065527065,4.57527065527065,6.10527065527065,6.42527065527065,0.455270655270654,0.455270655270654,0.455270655270654,0,0,0,22.2721652421652
"267",2016,"gera","L-03",2,"top",1,0,0,1.92076923076923,3.15076923076923,4.68076923076923,5.00076923076923,0,0,0,0,0,0,14.7530769230769
"268",2016,"gera","L-03",3,"bot",1,0,1,2.68,3.91,5.44,5.76,1,1,0,0,0,0,20.79
"269",2016,"gera","L-03",3,"mid",1,0,0,0.98,0.28,1.81,2.13,0,0,0,0,0,0,5.2
"270",2016,"gera","L-03",3,"top",1,0,0,0,0,0.91,1.23,0,0,0,0,0,0,2.14
"271",2016,"gera","L-55",1,"bot",1,0,0.455270655270654,3.34527065527065,4.57527065527065,6.10527065527065,6.42527065527065,0.455270655270654,0,0,0,0,0,21.3616239316239
"272",2016,"gera","L-55",1,"mid",1,0,0.34,1.37,2.6,4.13,4.45,0.34,0.34,0.34,0,0,0,13.91
"273",2016,"gera","L-55",1,"top",1,0,0,0,0.28,1.81,2.13,0,0,0,0,0,0,4.22
"274",2016,"gera","L-55",2,"bot",1,0,0.98,0.37,1.6,3.13,3.45,0.98,0.98,0.98,0,0,0,12.47
"275",2016,"gera","L-55",2,"mid",1,0,0,0.89,0.49,2.02,2.34,0,0,0,0,0,0,5.74
"276",2016,"gera","L-55",2,"top",1,0,0,0,0,0.91,1.23,0,0,0,0,0,0,2.14
"277",2016,"gera","L-55",3,"bot",1,0,2,2.15,3.38,4.91,5.23,2,2,0,0,0,0,21.67
"278",2016,"gera","L-55",3,"mid",1,0,0,0.16,1.39,2.92,3.24,0,0,0,0,0,0,7.71
"279",2016,"gera","L-55",3,"top",1,0,0,0,0.12,0.91,1.23,0,0,0,0,0,0,2.26
"280",2016,"jimma","74110",1,"bot",1,0,1.87,17.02,18,16.37,15.24,6.87,1.87,1.87,0,0,0,79.11
"281",2016,"jimma","74110",1,"mid",1,0,0.2,18.6949116607774,19.6749116607774,18.0449116607774,16.9149116607774,5.2,0.2,0.2,0.2,0,0,79.3296466431095
"282",2016,"jimma","74110",1,"top",1,0,0.45,6.02,7,5.37,4.24,4.87,0.45,0,0,0,0,28.4
"283",2016,"jimma","74110",2,"bot",1,2.48763250883392,0.0299999999999985,12.02,13,11.37,10.24,5.03,0.0299999999999985,0.0299999999999985,0.0299999999999985,0.678445229681981,0,53.7022614840989
"284",2016,"jimma","74110",2,"mid",1,0,2.49996466431095,14.489964664311,15.469964664311,13.839964664311,12.709964664311,7.49996466431095,2.49996466431095,2.49996466431095,0,0,0,71.5097173144876
"285",2016,"jimma","74110",2,"top",1,0,0.34,6.02,7,5.37,4.24,5.34,0.34,0,0,0,0,28.65
"286",2016,"jimma","74110",3,"bot",1,2.91519434628976,0,22.6560424028269,23.6360424028269,22.0060424028269,20.8760424028269,5,0,1.45,0,0,0,97.0817667844523
"287",2016,"jimma","74110",3,"mid",1,0,1,17.7479151943463,18.7279151943463,17.0979151943463,15.9679151943463,6,1,1,0,0,0,78.5416607773851
"288",2016,"jimma","74110",3,"top",1,0,0.54,7.02,8,6.37,5.24,0.0299999999999994,0.54,0,0,0,0,27.74
"289",2016,"jimma","74112",1,"bot",1,0,0.87,17.8574558303887,18.8374558303887,17.2074558303887,16.0774558303887,4,0.87,0.87,0.87,0,0,77.4598233215548
"290",2016,"jimma","74112",1,"mid",1,0,0,5.02,6,4.37,3.24,3.45,0,0,0,0,0,22.08
"291",2016,"jimma","74112",1,"top",1,0,0.67,6.02,7,5.37,4.24,5.67,0.67,0.67,0,0,0,30.31
"292",2016,"jimma","74112",2,"bot",1,0,0.34,17.5040989399293,18.4840989399293,16.8540989399293,15.7240989399293,5,0.34,0.89,0.89,0,0,76.0263957597173
"293",2016,"jimma","74112",2,"mid",1,0,0.12,14.7161130742049,15.6961130742049,14.0661130742049,12.9361130742049,7.72611307420494,2.72611307420494,0,0,0,0,67.9866784452297
"294",2016,"jimma","74112",2,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"295",2016,"jimma","74112",3,"bot",1,0,0.98,18.341554770318,19.321554770318,17.691554770318,16.561554770318,4,0.98,0.98,0.98,0,0,79.8362190812721
"296",2016,"jimma","74112",3,"mid",1,0,0,10.0518021201413,11.0318021201413,9.40180212014134,8.27180212014134,3.06180212014134,0,0,0,0,0,41.8190106007067
"297",2016,"jimma","74112",3,"top",1,0,0,7.1860777385159,8.1660777385159,6.5360777385159,5.4060777385159,0.196077738515902,0,0,0,0,0,27.4903886925795
"298",2016,"jimma","74140",1,"bot",1,2.91519434628976,1.34,21.8751236749117,13,21.2251236749117,20.0951236749117,12,7,7,0,0,0,104.99296819788
"299",2016,"jimma","74140",1,"mid",1,0,0.56,18.603038869258,19.583038869258,17.953038869258,16.823038869258,5,0,0.12,0,0,0,78.6421554770318
"300",2016,"jimma","74140",1,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"301",2016,"jimma","74140",2,"bot",1,2.9469964664311,1,18.341554770318,19.321554770318,17.691554770318,16.561554770318,6,1,1,1,0,0,83.3897173144876
"302",2016,"jimma","74140",2,"mid",1,0,0,9.54296819787986,10.5229681978799,8.89296819787986,7.76296819787986,2.55296819787986,0,0,0,0,0,39.2748409893993
"303",2016,"jimma","74140",2,"top",1,0,0,8.74791519434629,9.72791519434629,8.09791519434629,6.96791519434629,1.75791519434629,0,0,0,0,0,35.2995759717314
"304",2016,"jimma","74140",3,"bot",1,1.89399293286219,1,21.9811307420495,22.9611307420495,21.3311307420495,20.2011307420495,6,1,1,1,0.0848056537102474,0,97.5063250883393
"305",2016,"jimma","74140",3,"mid",1,0,0,17.7090459363958,18.6890459363958,17.0590459363958,15.9290459363958,4,0,0,0,0,0,73.3861837455831
"306",2016,"jimma","74140",3,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"307",2016,"jimma","74158",1,"bot",1,0,1,18.341554770318,19.321554770318,17.691554770318,16.561554770318,6,1,1,1,0,0,81.9162190812721
"308",2016,"jimma","74158",1,"mid",1,0,0,11.2744169611307,12.2544169611307,10.6244169611307,9.49441696113074,4.28441696113074,0,0,0,0,0,47.9320848056537
"309",2016,"jimma","74158",1,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"310",2016,"jimma","74158",2,"bot",1,0,3,21.8751236749117,22.8551236749117,21.2251236749117,20.0951236749117,14.8851236749117,3,3,0,0,0,109.935618374558
"311",2016,"jimma","74158",2,"mid",1,0,2.81798586572438,14.8079858657244,15.7879858657244,14.1579858657244,13.0279858657244,7.81798586572438,2.81798586572438,1.2,0,0,0,72.4359010600707
"312",2016,"jimma","74158",2,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"313",2016,"jimma","74158",3,"bot",1,0,6.35155477031802,18.341554770318,19.321554770318,17.691554770318,16.561554770318,11.351554770318,6.35155477031802,6.35155477031802,1,0,0,103.322438162544
"314",2016,"jimma","74158",3,"mid",1,0,1.83212014134276,13.8221201413428,14.8021201413428,13.1721201413428,12.0421201413428,6.83212014134276,1.83212014134276,1.83212014134276,1.83212014134276,0,0,67.9990812720848
"315",2016,"jimma","74158",3,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"316",2016,"jimma","7416",1,"bot",1,0,2.81798586572438,14.8079858657244,15.7879858657244,14.1579858657244,13.0279858657244,7.81798586572438,2.81798586572438,0.4,0.4,0,0,72.0359010600707
"317",2016,"jimma","7416",1,"mid",1,0,0.54,10.6419081272085,11.6219081272085,9.99190812720848,8.86190812720848,3.65190812720848,0.54,0.54,0,0,0,46.3895406360424
"318",2016,"jimma","7416",1,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"319",2016,"jimma","7416",2,"bot",1,0,3,11.02,12,10.37,9.24,4.03,3,3,0.3,0.325088339222617,0,56.2850883392226
"320",2016,"jimma","7416",2,"mid",1,0,6.35155477031802,18.341554770318,19.321554770318,17.691554770318,16.561554770318,11.351554770318,6.35155477031802,0.4,0,0,0,96.3708833922261
"321",2016,"jimma","7416",2,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"322",2016,"jimma","7416",3,"bot",1,0,3,16.02,17,15.37,14.24,9.03,3,1,1,0.325088339222617,0,79.9850883392226
"323",2016,"jimma","7416",3,"mid",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"324",2016,"jimma","7416",3,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"325",2016,"jimma","74165",1,"bot",1,2.13427561837456,0,2.78,1.1442967032967,0,0,0,0,0,0,0,0,4.99143451248398
"326",2016,"jimma","74165",1,"mid",1,0,0,0.164296703296703,0.43,0,0,0,0,0,0,0,0,0.594296703296703
"327",2016,"jimma","74165",1,"top",1,0,0,0,0.43,0,0,0,0,0,0,0,0,0.43
"328",2016,"jimma","74165",2,"bot",1,0,0,2.09411721611722,0.43,1.44411721611722,0.314117216117216,0,0,0,0,0,0,4.28235164835165
"329",2016,"jimma","74165",2,"mid",1,0,0,2.09411721611722,0.43,0.43,0,0,0,0,0,0,0,2.95411721611722
"330",2016,"jimma","74165",2,"top",1,0,0,2.09411721611722,0.43,0.43,0,0,0,0,0,0,0,2.95411721611722
"331",2016,"jimma","74165",3,"bot",1,0,0,2.09411721611722,3.07411721611722,1.44411721611722,0.314117216117216,0,0,0,0,0,0,6.92646886446886
"332",2016,"jimma","74165",3,"mid",1,0,0,0.45,3.07411721611722,1.44411721611722,0.314117216117216,0,0,0,0,0,0,5.28235164835165
"333",2016,"jimma","74165",3,"top",1,0,0,0.67,3.07411721611722,0.43,0,0,0,0,0,0,0,4.17411721611722
"334",2016,"jimma","7454",1,"bot",1,0,6.65190812720848,18.6419081272085,19.6219081272085,17.9919081272085,16.8619081272085,11.6519081272085,6.65190812720848,1.23,1.23,0,0,100.533356890459
"335",2016,"jimma","7454",1,"bot",2,0,5.78971731448764,17.7797173144876,18.7597173144876,17.1297173144876,15.9997173144876,10.7897173144876,5.78971731448764,1.3,1.3,0,0,94.6380212014135
"336",2016,"jimma","7454",1,"mid",1,0,0,9.96699646643109,10.9469964664311,9.31699646643109,8.18699646643109,2.97699646643109,0,0,0,0,0,41.3949823321555
"337",2016,"jimma","7454",1,"mid",2,0,0.65,11.3486219081272,12.3286219081272,10.6986219081272,9.56862190812721,4.35862190812721,0.65,0.65,0.65,0,0,50.903109540636
"338",2016,"jimma","7454",1,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"339",2016,"jimma","7454",1,"top",2,0,0,7.1860777385159,8.1660777385159,6.5360777385159,5.4060777385159,0.196077738515902,0,0,0,0,0,27.4903886925795
"340",2016,"jimma","7454",2,"bot",1,0,4.9734628975265,16.9634628975265,17.9434628975265,16.3134628975265,15.1834628975265,9.9734628975265,4.9734628975265,0.87,0.34,0,0,87.5342402826855
"341",2016,"jimma","7454",2,"bot",2,0,2,18.7691166077738,19.7491166077738,18.1191166077739,16.9891166077739,11.7791166077739,2,0.87,0.87,0,0,91.1455830388693
"342",2016,"jimma","7454",2,"mid",1,0,0,9.50763250883392,10.4876325088339,8.85763250883392,7.72763250883392,2.51763250883392,0,0,0,0,0,39.0981625441696
"343",2016,"jimma","7454",2,"mid",2,0,0.810918727915195,12.8009187279152,13.7809187279152,12.1509187279152,11.0209187279152,5.81091872791519,0.810918727915195,0.810918727915195,0.810918727915195,0,0,58.8082685512367
"344",2016,"jimma","7454",2,"top",1,0,0,7.21787985865724,8.19787985865724,6.56787985865724,5.43787985865724,0.227879858657243,0,0,0,0,0,27.6493992932862
"345",2016,"jimma","7454",2,"top",2,0,0,8.48289752650176,9.46289752650176,7.83289752650176,6.70289752650176,1.49289752650176,0,0,0,0,0,33.9744876325088
"346",2016,"jimma","7454",3,"bot",1,0,5.75791519434629,17.7479151943463,18.7279151943463,17.0979151943463,15.9679151943463,10.7579151943463,5.75791519434629,2.1,2.1,0,0,96.015406360424
"347",2016,"jimma","7454",3,"bot",2,0,2,17.5818374558304,18.5618374558304,16.9318374558304,15.8018374558304,10.5918374558304,2,2,2,0,0,87.469187279152
"348",2016,"jimma","7454",3,"mid",1,0,0.65,11.3486219081272,12.3286219081272,10.6986219081272,9.56862190812721,4.35862190812721,0.65,0.65,0.65,0,0,50.903109540636
"349",2016,"jimma","7454",3,"mid",2,0,0,9.89632508833922,10.8763250883392,9.24632508833922,8.11632508833922,2.90632508833922,0,0,0,0,0,41.0416254416961
"350",2016,"jimma","7454",3,"top",1,0,0,7.38395759717314,8.36395759717314,6.73395759717314,5.60395759717314,0.393957597173143,0,0,0,0,0,28.4797879858657
"351",2016,"jimma","7454",3,"top",2,0,0,6.27441696113074,7.25441696113074,5.62441696113074,4.49441696113074,0,0,0,0,0,0,23.647667844523
"352",2016,"jimma","7514",1,"bot",1,0,2,16.02,17,15.37,14.24,9.03,2,1,1,0,0,77.66
"353",2016,"jimma","7514",1,"mid",1,0,0,10.5641696113074,11.5441696113074,9.91416961130742,8.78416961130742,3.57416961130742,0,0,0,0,0,44.3808480565371
"354",2016,"jimma","7514",1,"top",1,0,0,6.83272084805654,7.81272084805654,6.18272084805654,5.05272084805654,0,0,0,0,0,0,25.8808833922262
"355",2016,"jimma","7514",2,"bot",1,0,3.03,15.02,16,14.37,13.24,8.03,3.03,1,0.43,0,0,74.15
"356",2016,"jimma","7514",2,"mid",1,0,0.43,10.5641696113074,11.5441696113074,9.91416961130742,8.78416961130742,3.57416961130742,0.43,0.43,0.43,0,0,46.1008480565371
"357",2016,"jimma","7514",2,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"358",2016,"jimma","7514",3,"bot",1,0,5.71904593639576,17.7090459363958,18.6890459363958,17.0590459363958,15.9290459363958,10.7190459363958,5.71904593639576,5.71904593639576,1,0,0,98.2623674911661
"359",2016,"jimma","7514",3,"mid",1,0,0,11.0341342756184,12.0141342756184,10.3841342756184,9.25413427561837,4.04413427561837,0,0,0,0,0,46.7306713780919
"360",2016,"jimma","7514",3,"top",1,0,0,6.67724381625442,7.65724381625442,6.02724381625442,4.89724381625442,0,0,0,0,0,0,25.2589752650177
"361",2016,"jimma","75227",1,"bot",1,0,0,0.164296703296703,1.1442967032967,0,0,0,0,0,0,0,0,1.30859340659341
"362",2016,"jimma","75227",1,"mid",1,0,0,0.164296703296703,0.43,0,0,0,0,0,0,0,0,0.594296703296703
"363",2016,"jimma","75227",1,"top",1,0,0,0,0.43,0,0,0,0,0,0,0,0,0.43
"364",2016,"jimma","75227",2,"bot",1,0,0,2.09411721611722,3.07411721611722,1.44411721611722,0.314117216117216,0,0,0,0,0,0,6.92646886446886
"365",2016,"jimma","75227",2,"mid",1,0,0,0.56,0.43,0.43,0,0,0,0,0,0,0,1.42
"366",2016,"jimma","75227",2,"top",1,0,0,0.56,0.43,0.43,0,0,0,0,0,0,0,1.42
"367",2016,"jimma","75227",3,"bot",1,0,0,2.09411721611722,3.07411721611722,1.44411721611722,0.314117216117216,0,0,0,0,0,0,6.92646886446886
"368",2016,"jimma","75227",3,"mid",1,0,0,2.09411721611722,3.07411721611722,1.44411721611722,0.314117216117216,0,0,0,0,0,0,6.92646886446886
"369",2016,"jimma","75227",3,"top",1,0,0,0.56,3.07411721611722,0.43,0,0,0,0,0,0,0,4.06411721611722
"370",2016,"jimma","754",1,"bot",1,0,0,0.164296703296703,0.56,0,0,0,0,0,0,0,0,0.724296703296703
"371",2016,"jimma","754",1,"mid",1,0,0,0.164296703296703,0.56,0,0,0,0,0,0,0,0,0.724296703296703
"372",2016,"jimma","754",1,"top",1,0,0,0,0.56,0,0,0,0,0,0,0,0,0.56
"373",2016,"jimma","754",2,"bot",1,0,0,0.45,0.56,0.43,0,0,0,0,0,0,0,1.44
"374",2016,"jimma","754",2,"mid",1,0,0,0.67,0.56,0.43,0,0,0,0,0,0,0,1.66
"375",2016,"jimma","754",2,"top",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",2016,"jimma","754",3,"bot",1,0,0,0.45,0.45,0.43,0,0,0,0,0,0,0,1.33
"377",2016,"jimma","754",3,"mid",1,0,0,0.67,0.67,0.43,0,0,0,0,0,0,0,1.77
"378",2016,"jimma","754",3,"top",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"379",2016,"jimma","7576",1,"bot",1,0,4.03,16.02,17,15.37,14.24,9.03,4.03,2,1,0,0,82.72
"380",2016,"jimma","7576",1,"mid",1,0,0,6.02,7,5.37,4.24,3.2,0,0,0,0,0,25.83
"381",2016,"jimma","7576",1,"top",1,0,0,7.22494699646643,8.20494699646643,6.57494699646643,5.44494699646643,0.234946996466432,0,0,0,0,0,27.6847349823322
"382",2016,"jimma","7576",2,"bot",1,0,2.03,14.02,15,13.37,12.24,7.03,2.03,0.45,0.45,0,0,66.62
"383",2016,"jimma","7576",2,"mid",1,0,0,10.7585159010601,11.7385159010601,10.1085159010601,8.97851590106007,3.76851590106007,0,0,0,0,0,45.3525795053003
"384",2016,"jimma","7576",2,"top",1,0,0,6.36275618374558,7.34275618374558,5.71275618374558,4.58275618374558,0.12,0,0,0,0,0,24.1210247349823
"385",2016,"jimma","7576",3,"bot",1,0,0.2,17.3168197879859,18.2968197879859,16.6668197879859,15.5368197879859,5.2,0.2,0.2,0.2,0,0,73.8172791519435
"386",2016,"jimma","7576",3,"mid",1,0,1.87,8.02,9,7.37,6.24,1.03,1.87,1.87,0,0,0,37.27
"387",2016,"jimma","7576",3,"top",1,0,0,7.7408480565371,8.7208480565371,7.0908480565371,5.9608480565371,0.750848056537102,0,0,0,0,0,30.2642402826855
"388",2016,"jimma","8136",1,"bot",1,0,1.87,17.02,18,16.37,15.24,6.87,1.87,0.87,0.87,4.15901060070671,0,83.1390106007067
"389",2016,"jimma","8136",1,"mid",1,0,0.2,18.376890459364,19.356890459364,17.726890459364,16.596890459364,5.2,0.2,0.2,0.2,0,0,78.0575618374558
